Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Shipping_Duration,Profit,Quantity,Profit_to_Sales,Demand_Surge,Supply_Constraint,Adjusted_Quantity
9032,CA-2018-128041,2018-01-09,2018-01-09,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,0.0,0,1,0.0,1.2982223906918553,1.0,1.0
9034,CA-2015-152268,2015-02-09,2015-07-09,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,150.0,0,1,0.0,1.1291700190265344,1.0,1.0
9035,CA-2016-148873,2016-01-10,2016-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,121.0,0,1,0.0,1.1083627761216217,0.8,0.8
9036,CA-2016-148873,2016-01-10,2016-05-10,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768,121.0,0,1,0.0,1.145772185593124,0.8,0.8
9037,CA-2016-166492,2016-07-04,2016-10-04,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,92.0,0,1,0.0,1.110666355039749,1.0,1.0
9038,CA-2016-166492,2016-07-04,2016-10-04,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,92.0,0,1,0.0,1.1636518412444714,1.0,1.0
9057,CA-2016-160227,2016-02-11,2016-04-11,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,60.0,0,1,0.0,1.1964803962564383,1.0,1.0
9068,CA-2017-150077,2017-04-02,2017-10-02,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,183.0,0,1,0.0,1.2380389393496583,1.0,1.0
9069,CA-2017-106278,2017-02-09,2017-05-09,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,89.0,0,1,0.0,1.1753351166406498,1.0,1.0
9070,CA-2017-106278,2017-02-09,2017-05-09,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,89.0,0,1,0.0,1.176217429571055,1.0,1.0
9071,CA-2018-147550,2018-04-12,2018-05-12,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,30.0,0,1,0.0,1.1973968787995952,1.0,1.0
9073,CA-2017-142524,2017-04-09,2017-08-09,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,122.0,0,1,0.0,1.1041074937337887,0.8,0.8
9074,CA-2017-142524,2017-04-09,2017-08-09,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,122.0,0,1,0.0,1.1576537051171092,0.8,0.8
9076,US-2016-136259,2016-05-11,2016-08-11,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,92.0,0,1,0.0,1.2850099224526534,1.0,1.0
9077,US-2016-136259,2016-05-11,2016-08-11,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,92.0,0,1,0.0,1.2486011620303459,1.0,1.0
9078,US-2015-124625,2015-03-11,2015-07-11,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,122.0,0,1,0.0,1.1274115513651137,0.8,0.8
9083,CA-2018-169005,2018-02-11,2018-06-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,120.0,0,1,0.0,1.17861762802958,1.0,1.0
9084,CA-2016-104038,2016-06-02,2016-08-02,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,61.0,0,1,0.0,1.279471145838381,1.0,1.0
9085,CA-2016-104038,2016-06-02,2016-08-02,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,61.0,0,1,0.0,1.22596322944774,1.0,1.0
9086,CA-2017-126102,2017-10-09,2017-12-09,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,61.0,0,1,0.0,1.287387481926549,1.0,1.0
9094,US-2016-132836,2016-01-06,2016-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,121.0,0,1,0.0,1.2499589272189435,0.8,0.8
9095,US-2016-132836,2016-01-06,2016-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,121.0,0,1,0.0,1.1284390579511772,0.8,0.8
9096,US-2016-132836,2016-01-06,2016-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,121.0,0,1,0.0,1.2896847991759222,0.8,0.8
9097,US-2016-132836,2016-01-06,2016-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,28.91,121.0,0,1,0.0,1.2580116357688882,0.8,0.8
9102,CA-2016-163181,2016-07-11,2016-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,153.0,0,1,0.0,1.2448901943042063,0.8,0.8
9103,CA-2016-163181,2016-07-11,2016-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,153.0,0,1,0.0,1.1356700252680003,0.8,0.8
9104,CA-2016-163181,2016-07-11,2016-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,153.0,0,1,0.0,1.1804199407026148,0.8,0.8
9105,CA-2016-163181,2016-07-11,2016-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,153.0,0,1,0.0,1.27900065269588,0.8,0.8
9106,CA-2016-163181,2016-07-11,2016-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.648,153.0,0,1,0.0,1.2736254285290576,0.8,0.8
9107,CA-2016-163181,2016-07-11,2016-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,153.0,0,1,0.0,1.1244886843516888,0.8,0.8
9115,CA-2017-135461,2017-07-02,2017-10-02,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,92.0,0,1,0.0,1.2985982493399704,1.0,1.0
9120,US-2017-155971,2017-06-06,2017-12-06,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05,183.0,0,1,0.0,1.1082172968511217,1.0,1.0
9121,US-2017-155971,2017-06-06,2017-12-06,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,183.0,0,1,0.0,1.1007071468865914,1.0,1.0
9129,US-2018-147655,2018-04-09,2018-05-09,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,30.0,0,1,0.0,1.250232494856237,1.0,1.0
9138,CA-2015-123400,2015-02-02,2015-09-02,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,212.0,0,1,0.0,1.2854448302825354,1.0,1.0
9139,CA-2015-123400,2015-02-02,2015-09-02,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,212.0,0,1,0.0,1.284291930272817,1.0,1.0
9140,CA-2015-106971,2015-02-09,2015-08-09,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.944,181.0,0,1,0.0,1.2777181451968196,0.8,0.8
9142,CA-2017-139409,2017-05-09,2017-07-09,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,61.0,0,1,0.0,1.160673902278979,1.0,1.0
9150,US-2015-157070,2015-01-06,2015-06-06,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,151.0,0,1,0.0,1.1066939691821809,0.8,0.8
9151,US-2015-157070,2015-01-06,2015-06-06,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,151.0,0,1,0.0,1.2077742522293626,0.8,0.8
9155,CA-2017-132990,2017-01-08,2017-03-08,Second Class,KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312,59.0,0,1,0.0,1.1396119835246057,1.0,1.0
9157,CA-2015-134215,2015-04-08,2015-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,122.0,0,1,0.0,1.1727878210610767,1.0,1.0
9158,CA-2015-134215,2015-04-08,2015-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,122.0,0,1,0.0,1.2049411372194128,1.0,1.0
9159,CA-2015-134215,2015-04-08,2015-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,122.0,0,1,0.0,1.284142978364072,1.0,1.0
9162,CA-2017-160108,2017-08-12,2017-12-12,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,122.0,0,1,0.0,1.1825094680926733,0.8,0.8
9163,CA-2017-160108,2017-08-12,2017-12-12,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,122.0,0,1,0.0,1.2653077960446533,0.8,0.8
9164,CA-2016-164007,2016-08-06,2016-12-06,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,122.0,0,1,0.0,1.1056962789349856,0.8,0.8
9165,CA-2016-164007,2016-08-06,2016-12-06,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,122.0,0,1,0.0,1.1381002049020847,0.8,0.8
9171,US-2017-155768,2017-01-12,2017-01-12,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,0.0,0,1,0.0,1.2648147380610268,1.0,1.0
9172,US-2017-155768,2017-01-12,2017-01-12,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,0.0,0,1,0.0,1.1494769597716803,1.0,1.0
9173,US-2017-155768,2017-01-12,2017-01-12,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,0.0,0,1,0.0,1.1073088592494262,1.0,1.0
9174,US-2017-155768,2017-01-12,2017-01-12,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,0.0,0,1,0.0,1.2732138732404843,1.0,1.0
9180,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,123.0,0,1,0.0,1.2855749159709595,1.0,1.0
9181,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,123.0,0,1,0.0,1.1349225260178608,1.0,1.0
9182,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,123.0,0,1,0.0,1.1504562104669804,1.0,1.0
9183,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,123.0,0,1,0.0,1.1223410567033352,1.0,1.0
9184,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,123.0,0,1,0.0,1.2492100405339812,1.0,1.0
9185,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,123.0,0,1,0.0,1.1880884409987755,1.0,1.0
9186,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,123.0,0,1,0.0,1.127567604791739,1.0,1.0
9187,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,123.0,0,1,0.0,1.2568784244712858,1.0,1.0
9193,CA-2016-141810,2016-02-11,2016-07-11,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,151.0,0,1,0.0,1.211433093271188,0.8,0.8
9194,CA-2016-141810,2016-02-11,2016-07-11,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,151.0,0,1,0.0,1.1094558697808208,0.8,0.8
9205,CA-2017-104689,2017-01-12,2017-05-12,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,120.0,0,1,0.0,1.2828359029749103,1.0,1.0
9208,CA-2018-140781,2018-03-08,2018-07-08,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,122.0,0,1,0.0,1.2847162695331773,0.8,0.8
9209,CA-2018-141747,2018-03-08,2018-08-08,Second Class,SC-20230,Scot Coram,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,153.0,0,1,0.0,1.1813571304323005,1.0,1.0
9224,CA-2018-121160,2018-04-11,2018-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,0.0,0,1,0.0,1.2692651675226756,0.8,0.8
9225,CA-2018-121160,2018-04-11,2018-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,0.0,0,1,0.0,1.2584930248882678,0.8,0.8
9226,CA-2018-121160,2018-04-11,2018-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,0.0,0,1,0.0,1.2797123148776115,0.8,0.8
9227,CA-2018-121160,2018-04-11,2018-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,0.0,0,1,0.0,1.2233846902191723,0.8,0.8
9229,CA-2015-153619,2015-03-11,2015-03-11,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,0.0,0,1,0.0,1.2534009515969706,1.0,1.0
9233,CA-2017-126732,2017-02-09,2017-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,120.0,0,1,0.0,1.2262473858884062,1.0,1.0
9234,CA-2017-126732,2017-02-09,2017-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,120.0,0,1,0.0,1.2343044849942362,1.0,1.0
9235,CA-2017-126732,2017-02-09,2017-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,120.0,0,1,0.0,1.2676618969182933,1.0,1.0
9236,CA-2017-126732,2017-02-09,2017-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,120.0,0,1,0.0,1.1454146670447332,1.0,1.0
9237,CA-2017-126732,2017-02-09,2017-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,120.0,0,1,0.0,1.2002470483810446,1.0,1.0
9238,CA-2017-126732,2017-02-09,2017-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,120.0,0,1,0.0,1.2696679381342761,1.0,1.0
9251,CA-2017-105354,2017-02-12,2017-06-12,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,120.0,0,1,0.0,1.1914223589132498,0.8,0.8
9252,CA-2018-155712,2018-02-03,2018-08-03,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,181.0,0,1,0.0,1.2531658120603821,1.0,1.0
9262,CA-2018-111388,2018-02-09,2018-02-09,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,0.0,0,1,0.0,1.2910436570149526,1.0,1.0
9267,CA-2015-125759,2015-08-02,2015-09-02,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,31.0,0,1,0.0,1.1057351851708492,1.0,1.0
9274,CA-2018-146983,2018-02-09,2018-06-09,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,120.0,0,1,0.0,1.2726751806640118,1.0,1.0
9275,US-2015-134054,2015-10-10,2015-10-10,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,0.0,0,1,0.0,1.1002986593784332,1.0,1.0
9278,CA-2018-122539,2018-01-12,2018-05-12,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,120.0,0,1,0.0,1.2018644573380615,1.0,1.0
9279,CA-2018-122539,2018-01-12,2018-05-12,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,120.0,0,1,0.0,1.207955232489922,1.0,1.0
9280,CA-2018-122539,2018-01-12,2018-05-12,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,120.0,0,1,0.0,1.184891109654751,1.0,1.0
9284,CA-2018-102218,2018-02-09,2018-04-09,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,59.0,0,1,0.0,1.115406992215301,1.0,1.0
9293,CA-2018-124114,2018-02-03,2018-02-03,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,0.0,0,1,0.0,1.1219604838300998,0.8,0.8
9312,CA-2018-148642,2018-06-03,2018-12-03,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,183.0,0,1,0.0,1.2998966025676504,0.8,0.8
9313,CA-2018-148642,2018-06-03,2018-12-03,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,183.0,0,1,0.0,1.2928676029406923,0.8,0.8
9314,CA-2016-111948,2016-11-11,2016-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,0.0,0,1,0.0,1.1137185575619402,0.8,0.8
9315,CA-2016-111948,2016-11-11,2016-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,0.0,0,1,0.0,1.2464619222103326,0.8,0.8
9316,CA-2017-161907,2017-05-04,2017-09-04,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,123.0,0,1,0.0,1.2856278753305257,1.0,1.0
9317,CA-2017-161907,2017-05-04,2017-09-04,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,123.0,0,1,0.0,1.211768959285888,1.0,1.0
9322,US-2017-111563,2017-04-11,2017-08-11,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,122.0,0,1,0.0,1.1627937543045161,0.8,0.8
9323,US-2017-111563,2017-04-11,2017-08-11,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,122.0,0,1,0.0,1.2300150178236158,0.8,0.8
